Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Chosen_Img,Choice_RT,Conf,Conf_RT,DV_Top,Value_Range,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Gaze_Shift_Frequency,Chose_Item_1,Item1_DV,zItem1_DV,zGSF,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DDT,zItem1_DDT,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,Block,CoM_Next,zConf,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zRT,AbsDV,zAbsDV,AbsDDT,zAbsDDT,RTBin,DVBin,Conf_Dich,zAbsDV_sqrt,Summed_Value,zSV,DVBin2,GSF_Dich,DDT_Dich
8,25,57_food_doctor_mild_korma_crisps.png,1.75,8_cadbury_double_decker_bar.png,1,empty.png,-1,19_pistachios.png,1.55,19_pistachios.png,15063,56,1867,0.2,0.75,1.55,FALSE,1.375,1,1.75,1.75,1,1.55,3,848,5487,,4990,3,11325,5,0,0.475,0.904687542,1.743622573,848,5487,4990,-4390.5,-2.296701495,1.75,1.55,1,0.81164668,1.542498871,0.9100063,4990,0,5487,4990,848,1.043922688,5.716562477,1.157001599,2,0,0.039899779,-0.177137807,2.066930621,1.826511994,1.494744874,-0.08240922,1.101402524,2.076223058,-0.3,-0.935439176,73,-0.222182405,5,1,1,1.190857108,4.3,1.220497444,4,1,0
8,27,17_mrporky_pork_crackles.png,1.45,9_hovis_crackers.png,2.05,empty.png,-1,40_nestle_rolo.png,1.2,17_mrporky_pork_crackles.png,44725,56,1409,0.6,0.85,1.45,FALSE,1.625,1.2,2.05,1.45,2.05,1.2,1,1147,33993,,840,3,35980,3,1,-0.175,-0.34110071,-0.062720236,1147,33993,840,-16269.5,-9.015451255,2.05,1.45,1.2,1.495138621,1.248105449,1.490475434,1147,0,33993,1147,840,9.530794914,0.29782902,1.123557883,2,0,0.039899779,-0.03249964,15.85641426,-0.181007725,0.865455815,2.127187993,0.360472466,8.174699211,0,-0.054905097,32426,10.28107439,5,3,1,1.516138098,4.7,1.629474912,2,0,0
8,18,44_walkers_french_fries.png,0.55,empty.png,-1,69_maple_pecan.png,2,19_pistachios.png,1.55,69_maple_pecan.png,3392,68,1790,0.45,1.45,2,TRUE,1.05,0.55,1.55,0.55,2,1.55,2,464,202,1161,586,4,2413,3,0,-1.225,-2.353527886,-0.062720236,464,1161,586,-409.5,-0.045052131,2,1.55,0.55,1.381223297,1.542498871,-0.396049253,1161,0,586,464,202,-0.415214363,-0.665219367,-1.543578437,2,0,1.181033451,-0.362893849,-0.025727284,-0.303877606,-1.022411361,2.021969078,2.054026885,-0.323322326,0.175,0.458739783,21,-0.239063973,2,4,1,1.676997201,4.1,1.01600871,1,0,0
8,33,66_haribo_tangfastics.png,1,41_jelly_babies_berry_mix.png,0.9,empty.png,-1,5_caramello.png,0.65,66_haribo_tangfastics.png,19366,56,1918,0.1,0.35,1,TRUE,0.775,0.65,0.9,1,0.9,0.65,1,900,11384,,2164,3,14448,2,1,0.225,0.425538214,-0.965891641,900,11384,2164,-5874,-3.135767516,1,0.9,0.65,-0.897083172,-0.371058377,-0.105814686,900,0,11384,2164,900,2.799591162,1.731826398,1.374385751,2,1,0.039899779,-0.151983343,4.91954358,0.459463626,-0.078477773,-0.29284705,-0.803846197,2.960915354,-0.225,-0.715305656,8770,2.60125976,5,1,1,1.279950847,2.55,-0.568778979,3,0,0
8,4,empty.png,-1,45_gb_ginger.png,2.15,25_wonderful_almonds.png,2,33_walkers_smoky_bacon.png,0.75,25_wonderful_almonds.png,4004,68,2473,0.15,1.4,2,FALSE,1.45,0.75,2.15,2.15,2,0.75,2,,1351,1123,586,3,3060,4,0,0.775,1.479666735,0.840451168,1351,1123,586,496.5,0.467380505,2.15,2,0.75,1.722969268,2.867269274,0.184419881,1123,0,1351,1123,586,-0.187456794,0.263988374,0.061719913,2,0,1.181033451,0.066183257,-0.044109392,-0.303877606,2.333796952,2.337625823,2.054026885,-0.197495767,-0.225,-0.715305656,-65,-0.266983488,3,1,1,1.279950847,4.9,1.833963646,4,1,1
8,2,empty.png,-1,34_hobnob_flapjack.png,1.15,25_wonderful_almonds.png,2,63_kitkat.png,1.05,25_wonderful_almonds.png,4025,76,2094,0.85,0.95,2,TRUE,1.1,1.05,1.15,1.15,2,1.05,2,,1226,1049,1296,3,3571,2,0,-0.375,-0.724420172,-0.965891641,1226,1049,1296,53.5,0.216820177,2,1.15,1.05,1.381223297,0.36492518,1.055123583,1049,0,1296,1226,1049,-0.203831521,0.409221146,1.997274954,2,0,1.941789232,0.005715796,-0.079906129,0.039577574,0.236166756,0.233247525,2.054026885,-0.193178189,0.325,0.899006822,-454.5,-0.393432922,3,5,1,1.803492903,4.2,1.118253077,1,0,1
8,32,35_mms_plain.png,1.45,3_lindt_vanilla.png,0.8,empty.png,-1,27_mars.png,0.95,35_mms_plain.png,3422,62,2155,0.5,0.65,1.45,TRUE,0.875,0.8,0.95,1.45,0.8,0.95,1,972,1154,,462,3,2588,2,1,0.575,1.096347273,-0.965891641,972,1154,462,164,0.279318859,1.45,0.95,0.8,0.128154739,-0.223861665,0.329537165,972,0,1154,972,462,-0.246108089,0.051074308,-0.456657679,2,0,0.610466615,-0.117154086,-0.029113462,-0.363861328,0.865455815,-0.50328488,-0.16876329,-0.317154357,0.1,0.238606263,-49,-0.26178916,3,4,1,1.610026736,3.2,0.095809407,4,0,1
8,12,empty.png,-1,28_nakd_banana_crunch.png,0.9,55_bassetts_licorice_allsorts.png,0.1,1_shapers_popcorn.png,0.8,28_nakd_banana_crunch.png,4478,38,1464,0.1,0.8,0.9,TRUE,0.45,0.1,0.8,0.9,0.1,0.8,1,,1420,816,652,3,2888,3,1,0.45,0.856772609,-0.062720236,1420,816,652,686,0.574561504,0.9,0.8,0.1,-1.124913819,-0.665451799,-1.702104806,1420,1,1420,816,652,-0.166913954,-0.168889891,0.337630566,2,0,-1.671800729,0.099561296,-0.192617477,-0.271950787,-0.288240793,-0.29284705,-1.96816486,-0.100041863,0.05,0.091850583,278,-0.155630072,4,3,0,1.563787201,1.8,-1.335611732,4,0,1
8,3,empty.png,-1,70_gb_butterscotch.png,1.55,69_maple_pecan.png,2,60_caramel_rice_crisps.png,1.55,69_maple_pecan.png,4697,66,1433,0.45,0.45,2,TRUE,1.55,1.55,1.55,1.55,2,1.55,2,,1566,908,1642,3,4116,2,0,-0.225,-0.436930576,-0.965891641,1566,908,1642,291,0.351149924,2,1.55,1.55,1.381223297,1.542498871,2.50629642,908,0,1642,1566,908,-0.100819601,0.888630299,1.407829466,2,0,0.990844505,0.170187291,-0.148113426,0.206951508,1.075218835,1.074998844,2.054026885,-0.055015692,-0.325,-1.008817016,-378,-0.368597539,4,1,1,1.159639087,5.1,2.03845238,2,0,1
8,17,39_milkyway.png,0.75,empty.png,-1,12_szechuan_peanuts.png,0.95,20_crunch.png,1.25,12_szechuan_peanuts.png,4395,60,2201,0.3,0.5,0.95,FALSE,1,0.75,1.25,0.75,0.95,1.25,2,1244,,1206,1048,3,3498,2,0,-0.35,-0.676505239,-0.965891641,1244,1206,1048,117,0.252735709,1.25,0.95,0.75,-0.327506555,-0.223861665,0.184419881,1206,0,1244,1206,1048,-0.219313081,0.381020608,1.993094489,2,0,0.420277669,0.01442311,-0.003958998,-0.080389869,-0.602885322,-0.187628135,-0.16876329,-0.117106576,-0.075,-0.275038617,-486,-0.403659256,4,3,1,1.441714678,2.95,-0.159801511,2,0,1
8,28,8_cadbury_double_decker_bar.png,1,52_discos_salt_vinegar.png,0.1,empty.png,-1,21_kellogs_mint_bars.png,1.15,21_kellogs_mint_bars.png,3075,76,2973,0.15,1.05,1.15,TRUE,0.55,0.1,1,1,0.1,1.15,3,458,379,,786,3,1623,2,0,0.375,0.713027811,-0.965891641,458,379,786,-124.5,0.116143566,1.15,1,0.1,-0.555337202,-0.076664954,-1.702104806,786,1,786,458,379,-0.3556699,-0.673679529,-0.803636229,2,0,1.941789232,-0.365796287,-0.404011723,-0.207129668,-0.078477773,-1.976349688,0.254625315,-0.388497194,0.1,0.238606263,138.5,-0.200918123,2,4,1,1.610026736,2.25,-0.87551208,4,0,0
8,44,24_twix.png,1.05,6_bounty.png,0.05,4_walkers_squares_cheese_and_onion.png,0.9,empty.png,-1,24_twix.png,1969,56,880,0.15,1,1.05,TRUE,0.475,0.05,0.9,1.05,0.05,0.9,1,560,552,579,,3,1691,2,1,0.575,1.096347273,-0.965891641,560,552,579,-5.5,0.183449839,1.05,0.9,0.05,-0.783167849,-0.371058377,-1.84722209,560,0,579,560,552,-0.417298419,-0.529856783,-0.080415879,2,0,0.039899779,-0.316454838,-0.320324756,-0.307263784,0.026403737,-2.081568603,-0.274610441,-0.615889637,0.125,0.311984103,-257,-0.32931543,1,4,1,1.632655484,2,-1.131122997,4,0,1
8,47,33_walkers_smoky_bacon.png,0.75,29_mms_peanut.png,0.85,6_bounty.png,0.05,empty.png,-1,29_mms_peanut.png,3143,56,934,0.1,0.8,0.85,TRUE,0.4,0.05,0.75,0.75,0.85,0.05,2,542,1429,540,,3,2511,3,0,0.3,0.569283012,-0.062720236,542,1429,540,-442.5,-0.063716896,0.85,0.75,0.05,-1.238829143,-0.812648511,-1.84722209,1429,1,1429,542,540,-0.164234454,-0.555237268,-0.130581452,2,0,0.039899779,-0.325162153,0.103914953,-0.326129632,-0.602885322,-0.398065965,-2.074012011,-0.374516465,0.075,0.165228423,617,-0.045575238,2,4,1,1.587075377,1.65,-1.488978282,3,0,0
8,37,45_gb_ginger.png,2.15,35_mms_plain.png,1.45,56_marshmallows.png,1,empty.png,-1,45_gb_ginger.png,3455,50,1058,0.7,1.15,2.15,TRUE,1.225,1,1.45,2.15,1.45,1,1,1408,902,563,,3,2873,2,1,0.925,1.767156331,-0.965891641,1408,902,563,675.5,0.568622715,2.15,1.45,1,1.722969268,1.248105449,0.9100063,1408,1,1408,902,563,-0.170486622,-0.047627576,-0.03443077,2,0,-0.530667057,0.09375642,-0.151015864,-0.315003619,2.333796952,0.864561014,-0.062916139,-0.310369592,0.2,0.532117622,224.5,-0.172998608,3,4,0,1.698734073,4.6,1.527230545,4,0,1
8,38,50_nakd_rhubarb_and_custard.png,1.3,37_trail_mix.png,1.5,18_galaxy_bar.png,1.35,empty.png,-1,37_trail_mix.png,2947,72,1891,0.15,0.2,1.5,TRUE,1.325,1.3,1.35,1.3,1.5,1.35,2,744,1221,572,,3,2537,3,0,-0.125,-0.245270845,-0.062720236,744,1221,572,-152.5,0.100306796,1.5,1.35,1.3,0.242070062,0.953712026,1.780710002,1221,1,1221,744,572,-0.226160694,-0.27041183,0.00319341,2,0,1.561411341,-0.227446735,0.003297098,-0.310649962,0.550811286,0.969779929,0.678013919,-0.41481386,-0.5,-1.522461896,191,-0.183874233,2,1,1,0.911656697,4.15,1.067130894,2,0,0
8,45,67_sour_cream_and_chive_rice_crisps.png,1.85,13_fruit_pastilles.png,0.75,36_nature_valley_protein_bars.png,0.5,empty.png,-1,36_nature_valley_protein_bars.png,3451,56,909,1.1,1.35,0.5,FALSE,1.3,0.75,1.85,1.85,0.75,0.5,3,500,1430,370,,3,2300,3,0,1.225,2.342135524,-0.062720236,500,1430,370,-400,-0.039678941,1.85,0.75,0.5,1.039477327,-0.812648511,-0.541166537,370,0,1430,500,370,-0.163936731,-0.614458398,-0.841260409,2,0,0.039899779,-0.34547922,0.104398693,-0.40836538,1.704507893,-0.608503795,-1.12138765,-0.311191988,0.85,2.439941461,745,-0.00402061,3,5,1,2.189411174,3.1,-0.00643496,4,0,0
8,41,54_milkyway_magic_stars.png,1,48_mentos_mint.png,0.65,40_nestle_rolo.png,1.2,empty.png,-1,40_nestle_rolo.png,3812,42,1225,0.2,0.55,1.2,TRUE,0.825,0.65,1,1,0.65,1.2,3,1298,921,970,,3,3189,4,0,0.075,0.138048617,0.840451168,1298,921,970,352.5,0.385934259,1.2,1,0.65,-0.441421878,-0.076664954,-0.105814686,970,0,1298,970,921,-0.203236076,0.048254255,1.462175504,2,0,-1.291422838,0.040545054,-0.14182481,-0.118121565,-0.078477773,-0.818941624,0.360472466,-0.236970766,-0.125,-0.421794297,-132.5,-0.288897062,3,2,0,1.389886877,2.85,-0.262045878,3,1,1
8,43,58_walnut_whip.png,1.25,43_mccoys_steak_crisps.png,0.65,55_bassetts_licorice_allsorts.png,0.1,empty.png,-1,43_mccoys_steak_crisps.png,4161,22,2608,0.6,1.15,0.65,FALSE,0.675,0.1,1.25,1.25,0.65,0.1,2,638,2347,590,,3,3575,3,0,0.875,1.671326466,-0.062720236,638,2347,590,-830.5,-0.283169283,1.25,0.65,0.1,-0.327506555,-1.107041934,-1.702104806,2347,1,2347,638,590,0.109074629,-0.419874683,0.07844177,2,0,-3.193312292,-0.278723142,0.54798799,-0.301942648,0.445929776,-0.818941624,-1.96816486,-0.165216731,0.55,1.559407381,1414,0.213167249,3,5,0,1.978127198,2,-1.131122997,4,0,0
8,39,21_kellogs_mint_bars.png,1.15,46_wasabi_peanuts.png,1.45,24_twix.png,1.05,empty.png,-1,21_kellogs_mint_bars.png,2465,52,923,0.3,0.4,1.15,FALSE,1.25,1.05,1.45,1.15,1.45,1.05,1,732,840,593,,3,2165,2,1,-0.1,-0.197355912,-0.965891641,732,840,593,15.5,0.195327417,1.45,1.15,1.05,0.128154739,0.36492518,1.055123583,732,0,840,732,593,-0.339592895,-0.287332153,0.090983164,2,0,-0.340478112,-0.233251611,-0.181007725,-0.300491429,0.236166756,0.864561014,0.042931012,-0.513912556,-0.225,-0.715305656,-188.5,-0.307077211,1,2,0,1.279950847,3.65,0.555909059,2,0,1
8,10,empty.png,-1,4_walkers_squares_cheese_and_onion.png,0.9,71_walkers_baked_crisps.png,0.7,3_lindt_vanilla.png,0.8,4_walkers_squares_cheese_and_onion.png,2839,52,635,0.1,0.2,0.9,TRUE,0.75,0.7,0.8,0.9,0.7,0.8,1,,1293,530,420,3,2243,3,1,0.15,0.281793416,-0.062720236,1293,530,420,818,0.649220563,0.9,0.8,0.7,-1.124913819,-0.665451799,0.039302598,1293,1,1293,530,420,-0.204724688,-0.572157591,-0.632237186,2,0,-0.340478112,0.038126355,-0.330967029,-0.384178395,-0.288240793,-0.29284705,-0.697999046,-0.437018547,-0.25,-0.788683496,553,-0.066352552,2,1,0,1.250958166,2.4,-0.722145529,3,0,1
8,6,empty.png,-1,53_eat_natural_almond_apricot.png,1.1,61_marmite_crisps.png,1,42_dairy_milk_fruit_and_nut.png,0.65,53_eat_natural_almond_apricot.png,3125,68,1524,0.1,0.45,1.1,TRUE,0.825,0.65,1,1.1,1,0.65,1,,1147,596,548,3,2291,3,1,0.275,0.52136808,-0.062720236,1147,596,548,575,0.511780022,1.1,1,0.65,-0.669252525,-0.076664954,-0.105814686,1147,1,1147,596,548,-0.248192146,-0.479095814,-0.097137736,2,0,1.181033451,-0.03249964,-0.299040209,-0.322259715,0.131285247,0.12802861,-0.062916139,-0.378217247,-0.225,-0.715305656,277,-0.155954718,2,2,1,1.279950847,2.75,-0.364290245,3,0,1
8,14,32_snickers.png,1.05,empty.png,-1,11_lindt_orange.png,1.95,14_maltesers.png,1.15,11_lindt_orange.png,5443,52,991,0.8,0.9,1.95,TRUE,1.1,1.05,1.15,1.05,1.95,1.15,2,2000,261,1142,702,4,4105,5,0,-0.5,-0.963994836,1.743622573,2000,1142,702,1078,0.796276287,1.95,1.15,1.05,1.267307974,0.36492518,1.055123583,1142,1,1142,702,261,-0.249680757,-0.32963296,-1.296931034,2,0,-0.340478112,0.380130317,-0.034918338,-0.247763802,0.026403737,1.916750163,1.948179733,0.098361127,0.275,0.752251142,309.5,-0.145403738,4,5,0,1.762336793,4.15,1.067130894,1,1,1
8,23,72_shapers_vegatable_crisps.png,0.75,empty.png,-1,26_yorkie.png,0.9,48_mentos_mint.png,0.65,26_yorkie.png,3628,48,697,0.15,0.25,0.9,TRUE,0.7,0.65,0.75,0.75,0.9,0.65,2,1290,224,666,546,4,2726,4,0,-0.025,-0.053611114,0.840451168,1290,666,546,684,0.573430306,0.9,0.75,0.65,-1.124913819,-0.812648511,-0.105814686,666,1,666,546,224,-0.391396578,-0.54959716,-1.451608219,2,0,-0.720856003,0.036675136,-0.265178431,-0.323227194,-0.602885322,-0.29284705,-0.274610441,-0.274800973,-0.175,-0.568549977,8,-0.243284365,3,2,0,1.336050093,2.3,-0.824389896,2,1,1
8,46,13_fruit_pastilles.png,0.75,31_beef_jerky.png,0.25,43_mccoys_steak_crisps.png,0.65,empty.png,-1,13_fruit_pastilles.png,5628,40,1408,0.1,0.5,0.75,TRUE,0.45,0.25,0.65,0.75,0.25,0.65,1,2070,856,1398,,3,4324,6,1,0.3,0.569283012,2.646793978,2070,856,1398,943,0.71992043,0.75,0.65,0.25,-1.46665979,-1.107041934,-1.266752955,2070,1,2070,1398,856,0.026605548,0.651745777,1.190445315,2,0,-1.481611784,0.413992095,-0.17326789,0.088919023,-0.602885322,-1.660692944,-0.803846197,0.136396934,-0.025,-0.128282937,244,-0.16666802,5,3,0,1.491742904,1.65,-1.488978282,3,1,1
8,19,65_doritos_chilli.png,0.65,empty.png,-1,22_no_sugar_toffees.png,0.6,70_gb_butterscotch.png,1.55,70_gb_butterscotch.png,3244,54,1104,0.9,0.95,1.55,TRUE,0.625,0.6,0.65,0.65,0.6,1.55,3,584,,512,1130,3,2226,2,0,-0.425,-0.820250038,-0.965891641,584,512,1130,-237,0.052513686,1.55,0.65,0.6,0.355985386,-1.107041934,-0.25093197,1130,1,1130,584,512,-0.253253425,-0.496016137,-0.247634457,2,0,-0.150289167,-0.304845086,-0.339674344,-0.040723214,-0.812648342,-0.924160539,-0.909693348,-0.353750971,0.6,1.706163061,290,-0.151734326,2,5,0,2.014880366,2.8,-0.313168061,1,0,0
8,36,2_maynards_winegums.png,0.9,7_skips_prawn.png,0.5,empty.png,-1,30_starburst_original.png,0.7,2_maynards_winegums.png,3015,58,1139,0.2,0.4,0.9,TRUE,0.6,0.5,0.7,0.9,0.5,0.7,1,774,846,,767,3,2387,5,1,0.3,0.569283012,1.743622573,774,846,767,-32.5,0.168178668,0.9,0.7,0.5,-1.124913819,-0.959845222,-0.541166537,774,0,846,774,767,-0.337806561,-0.228111022,0.818383978,2,0,0.230088724,-0.212934544,-0.178105287,-0.216320722,-0.288240793,-1.134598369,-0.697999046,-0.400833131,-0.05,-0.201660777,-311.5,-0.347008611,2,3,1,1.466942075,2.1,-1.02887863,3,1,0
8,15,15_jacobs_mini_cheddars.png,1.55,empty.png,-1,53_eat_natural_almond_apricot.png,1.1,66_haribo_tangfastics.png,1,53_eat_natural_almond_apricot.png,2604,54,649,0.45,0.55,1.1,FALSE,1.275,1,1.55,1.55,1.1,1,2,640,,680,732,3,2052,3,0,0.5,0.952602474,-0.062720236,640,680,732,-66,0.149231104,1.55,1.1,1,0.355985386,0.217728469,0.9100063,680,0,732,680,640,-0.371746905,-0.360653552,0.287464993,2,0,-0.150289167,-0.277755663,-0.258406075,-0.233251611,1.075218835,0.12802861,0.148778164,-0.485334301,-0.05,-0.201660777,-268,-0.332886531,1,3,0,1.466942075,3.65,0.555909059,4,0,0
8,1,empty.png,-1,47_daim.png,1.6,49_food_doctor_roasted_beans.png,1.65,58_walnut_whip.png,1.25,47_daim.png,2656,64,1899,0.05,0.4,1.6,FALSE,1.45,1.25,1.65,1.6,1.65,1.25,1,,522,618,442,3,1582,2,1,0.15,0.281793416,-0.965891641,522,618,442,-8,0.182035842,1.65,1.6,1.25,0.583816033,1.689695583,1.635592718,522,0,618,522,442,-0.405687249,-0.583437806,-0.540266968,2,0,0.80065556,-0.334836947,-0.288397936,-0.373536122,1.180100344,1.180217759,1.313096826,-0.474643156,-0.575,-1.742595415,-125,-0.28646222,1,1,1,0.781654919,4.5,1.424986178,3,0,1
8,20,10_hula_hoops_bbq_beef.png,0.5,empty.png,-1,59_crunchie.png,0.65,17_mrporky_pork_crackles.png,1.45,17_mrporky_pork_crackles.png,4107,52,1332,0.8,0.95,1.45,TRUE,0.575,0.5,0.65,0.5,0.65,1.45,3,448,274,1572,548,4,2842,5,0,-0.55,-1.059824702,1.743622573,448,1572,548,-612,-0.159585915,1.45,0.65,0.5,0.128154739,-1.107041934,-0.541166537,548,1,548,448,274,-0.42652781,-0.687779798,-1.242584996,2,0,-0.340478112,-0.370633684,0.173089729,-0.322259715,-1.127292871,-0.818941624,-0.803846197,-0.176319074,0.55,1.559407381,-37,-0.257893414,3,5,0,1.978127198,2.6,-0.517656795,1,1,0
8,24,65_doritos_chilli.png,0.65,empty.png,-1,41_jelly_babies_berry_mix.png,0.9,68_skittles_wildberry.png,0.8,41_jelly_babies_berry_mix.png,2951,58,1175,0.1,0.25,0.9,TRUE,0.725,0.65,0.8,0.65,0.9,0.8,2,464,,1060,762,3,2286,3,0,-0.2,-0.389015643,-0.062720236,464,1060,762,-447,-0.066262091,0.9,0.8,0.65,-1.124913819,-0.665451799,-0.105814686,1060,1,1060,762,464,-0.274093987,-0.245031345,-0.44829675,2,0,0.230088724,-0.362893849,-0.074584993,-0.218739421,-0.812648342,-0.29284705,-0.274610441,-0.413991464,-0.225,-0.715305656,66,-0.224454924,2,2,1,1.279950847,2.35,-0.773267713,2,0,0
8,26,54_milkyway_magic_stars.png,1,23_kp_grazing_mix.png,1.55,empty.png,-1,12_szechuan_peanuts.png,0.95,23_kp_grazing_mix.png,7899,54,772,0.55,0.6,1.55,TRUE,0.975,0.95,1,1,1.55,0.95,2,668,4604,,758,3,6030,4,0,-0.25,-0.484845508,0.840451168,668,4604,758,-2013,-0.951990024,1.55,1,0.95,0.355985386,-0.076664954,0.764889016,4604,1,4604,758,668,0.781033887,-0.250671453,0.404517998,2,0,-0.150289167,-0.264210952,1.639788473,-0.22067438,-0.078477773,1.074998844,-0.16876329,0.603312157,0.075,0.165228423,3512,0.894273569,5,4,0,1.587075377,3.5,0.402542508,2,1,0
8,4,empty.png,-1,25_wonderful_almonds.png,2,33_walkers_smoky_bacon.png,0.75,45_gb_ginger.png,2.15,25_wonderful_almonds.png,6091,54,1581,0.15,1.4,2,FALSE,1.45,0.75,2.15,2,0.75,2.15,1,198,1068,396,2296,4,3958,4,1,0.55,1.04843234,0.840451168,1068,396,2296,-278,0.029324129,2.15,2,0.75,1.722969268,2.867269274,0.184419881,1068,1,1068,396,198,-0.271712208,-0.761101198,-1.560300295,3,,-0.150289167,-0.070715075,-0.395788148,0.523317266,2.019152423,2.021969078,-0.592151895,0.231589249,-0.225,-0.715305656,573,-0.059859641,5,1,0,1.279950847,4.9,1.833963646,4,1,0
8,25,8_cadbury_double_decker_bar.png,1,19_pistachios.png,1.55,empty.png,-1,57_food_doctor_mild_korma_crisps.png,1.75,19_pistachios.png,2468,58,2246,0.2,0.75,1.55,FALSE,1.375,1,1.75,1,1.55,1.75,2,502,841,,526,3,1869,3,0,-0.65,-1.251484433,-0.062720236,502,841,526,-181.5,0.083904427,1.75,1.55,1,0.81164668,1.542498871,0.9100063,841,1,841,526,502,-0.339295173,-0.577797698,-0.289439101,3,,0.230088724,-0.34451174,-0.180523985,-0.332901988,-0.078477773,1.074998844,1.524791129,-0.513295759,-0.3,-0.935439176,64,-0.225104215,1,1,1,1.190857108,4.3,1.220497444,1,0,0
8,44,6_bounty.png,0.05,4_walkers_squares_cheese_and_onion.png,0.9,24_twix.png,1.05,empty.png,-1,24_twix.png,1990,52,1075,0.15,1,1.05,TRUE,0.475,0.05,0.9,0.05,0.9,1.05,3,392,425,654,,3,1471,3,0,-0.925,-1.778548693,-0.062720236,392,425,654,-147.5,0.103134791,1.05,0.9,0.05,-0.783167849,-0.371058377,-1.84722209,654,1,654,425,392,-0.394969245,-0.720210417,-0.749290191,3,,-0.340478112,-0.397723107,-0.381759697,-0.270983307,-2.071226459,-0.29284705,0.042931012,-0.611572059,0.125,0.311984103,33,-0.235168227,1,4,0,1.632655484,2,-1.131122997,1,0,0
8,42,28_nakd_banana_crunch.png,0.9,46_wasabi_peanuts.png,1.45,57_food_doctor_mild_korma_crisps.png,1.75,empty.png,-1,46_wasabi_peanuts.png,4668,40,1863,0.3,0.85,1.45,FALSE,1.325,0.9,1.75,0.9,1.45,1.75,2,674,2190,378,,3,3242,5,0,-0.7,-1.347314298,1.743622573,674,2190,378,-610,-0.158454717,1.75,1.45,0.9,0.81164668,1.248105449,0.619771732,2190,1,2190,674,378,0.062332226,-0.369113714,-0.807816693,3,,-1.481611784,-0.261308514,0.472040858,-0.404495462,-0.288240793,0.864561014,1.524791129,-0.060978062,-0.15,-0.495172137,1327,0.184923088,4,2,0,1.363234276,4.1,1.01600871,1,1,0
8,38,37_trail_mix.png,1.5,18_galaxy_bar.png,1.35,50_nakd_rhubarb_and_custard.png,1.3,empty.png,-1,37_trail_mix.png,1863,62,2050,0.15,0.2,1.5,TRUE,1.325,1.3,1.35,1.5,1.35,1.3,1,676,565,383,,3,1624,2,1,0.175,0.329708348,-0.965891641,676,565,383,202,0.300811619,1.5,1.35,1.3,0.242070062,0.953712026,1.780710002,676,1,676,565,383,-0.388419354,-0.522806648,-0.786914371,3,,0.610466615,-0.260341034,-0.31403614,-0.402076764,0.970337325,0.654123184,0.572166768,-0.637683126,-0.5,-1.522461896,-80.5,-0.272015494,1,1,1,0.911656697,4.15,1.067130894,3,0,1
8,47,29_mms_peanut.png,0.85,6_bounty.png,0.05,33_walkers_smoky_bacon.png,0.75,empty.png,-1,29_mms_peanut.png,1893,66,1504,0.1,0.8,0.85,TRUE,0.4,0.05,0.75,0.85,0.05,0.75,1,578,532,480,,3,1590,2,1,0.45,0.856772609,-0.965891641,578,532,480,72,0.227283757,0.85,0.75,0.05,-1.238829143,-0.812648511,-1.84722209,578,1,578,532,480,-0.417596141,-0.569337537,-0.381409319,3,,0.990844505,-0.307747524,-0.32999955,-0.355154014,-0.393122302,-2.081568603,-0.592151895,-0.631515157,0.075,0.165228423,-194,-0.308862762,1,4,1,1.587075377,1.65,-1.488978282,4,0,1
8,33,41_jelly_babies_berry_mix.png,0.9,5_caramello.png,0.65,empty.png,-1,66_haribo_tangfastics.png,1,41_jelly_babies_berry_mix.png,2688,56,1539,0.1,0.35,0.9,FALSE,0.825,0.65,1,0.9,0.65,1,1,1093,519,,686,3,2298,3,1,0.075,0.138048617,-0.062720236,1093,519,686,490.5,0.463986912,1,0.9,0.65,-0.897083172,-0.371058377,-0.105814686,1093,1,1093,686,519,-0.26426915,-0.352193391,-0.218371206,3,,0.039899779,-0.058621583,-0.336288166,-0.255503637,-0.288240793,-0.818941624,-0.062916139,-0.468063989,-0.225,-0.715305656,147.5,-0.197996314,1,1,1,1.279950847,2.55,-0.568778979,3,0,1
